DateTime,temperature,humidity,wind speed,General diffuse flow,Diffuse flow,Total electricity
5/20/2017 12:00,21.61,65.99,0.072,875,92.5,75555.65089
5/20/2017 12:10,21.62,67.92,0.07,888,94.7,75889.78346
5/20/2017 12:20,21.54,67.79,0.068,900,96.5,75729.10502
5/20/2017 12:30,21.56,67.72,0.07,915,107.8,76063.18457
5/20/2017 12:40,21.69,66.69,0.069,923,121.1,75960.69309
5/20/2017 12:50,21.74,64.59,0.07,826,147.4,75780.67834
5/20/2017 13:00,21.99,61.85,0.072,958,150.9,75149.93761
5/20/2017 13:10,21.81,63.22,0.07,920,154.7,75215.82085
5/20/2017 13:20,21.71,65.76,0.071,950,159.9,75149.23769
5/20/2017 13:30,21.78,65.35,0.07,1007,210.6,75495.60925
5/20/2017 13:40,21.84,63.75,0.069,907,196.9,75285.01334
5/20/2017 13:50,21.59,65.99,0.07,801,199.4,74425.46536
5/20/2017 14:00,21.59,65.95,0.07,888,150.4,73457.68121
5/20/2017 14:10,21.7,64.99,0.071,900,128.2,73251.343
5/20/2017 14:20,21.82,64.89,0.072,812,130.5,73257.17464
5/20/2017 14:30,21.93,64.65,0.069,875,104.8,72724.54179
5/20/2017 14:40,22.02,64.49,0.07,858,98,72640.79425
5/20/2017 14:50,22.18,62.95,0.068,818,96.1,72457.31619
5/20/2017 15:00,22.16,61.02,0.067,833,91.5,71866.6579
5/20/2017 15:10,22.2,60.62,0.069,800,95.8,71259.87737
5/20/2017 15:20,22.28,58.98,0.069,782,97,70770.47222
5/20/2017 15:30,22.09,58.02,0.069,754,71.7,71011.24093
5/20/2017 15:40,21.98,58.45,0.068,741,69.94,70567.41928
5/20/2017 15:50,21.95,57.81,0.07,719,68.84,70743.15218
5/20/2017 16:00,21.96,57.81,0.07,693.7,64.62,70111.23853
5/20/2017 16:10,21.76,58.72,0.07,669.6,62.5,70010.74004
5/20/2017 16:20,21.85,56.75,0.07,642.1,59.82,69732.82788
5/20/2017 16:30,21.84,55.48,0.071,615.5,56.55,69608.82965
5/20/2017 16:40,21.7,53.84,0.072,589.3,54.97,69394.45879
5/20/2017 16:50,21.84,54.01,0.07,560.6,53.5,69346.2163
5/20/2017 17:00,22,52.67,0.072,531.1,52.15,69393.50625
5/20/2017 17:10,21.98,51.81,0.072,501.3,51.15,69384.66855
5/20/2017 17:20,21.72,52.91,0.07,473.9,48.84,69291.03295
5/20/2017 17:30,21.56,54.98,0.071,443,47.65,69222.03516
5/20/2017 17:40,21.48,56.45,0.071,411.6,47.3,69320.63419
5/20/2017 17:50,21.18,58.88,0.072,381.5,46.73,69544.58072
5/20/2017 18:00,21.13,59.75,0.072,349.1,46.42,69811.70023
5/20/2017 18:10,21.03,61.62,0.071,316.6,46.85,69908.28473
5/20/2017 18:20,20.88,63.42,0.069,283.5,48.93,70323.42957
5/20/2017 18:30,20.71,64.02,0.073,251.4,66.88,71735.87697
5/20/2017 18:40,20.62,64.55,0.071,219.7,130.9,73359.99388
5/20/2017 18:50,20.49,65.29,0.071,188.5,181.5,75082.45214
5/20/2017 19:00,20.31,66.09,0.074,160.2,167.4,77509.81865
5/20/2017 19:10,20.16,67.65,0.071,132.9,139.4,81237.01522
5/20/2017 19:20,20.11,68.56,0.071,106.9,111.7,86326.65981
5/20/2017 19:30,19.83,69.72,0.073,83.2,86.1,92427.49357
5/20/2017 19:40,19.64,70.7,0.067,61.1,62.65,95166.59819
5/20/2017 19:50,19.52,71.7,0.072,41.17,41.19,97009.66747
5/20/2017 20:00,19.41,72.7,0.069,21.96,19.76,97570.64506
5/20/2017 20:10,19.28,73.2,0.069,9.9,8.37,97951.5633
5/20/2017 20:20,19.16,74.2,0.071,4.093,3.454,97649.15255
5/20/2017 20:30,19.07,74.7,0.069,1.196,1.093,97886.87793
5/20/2017 20:40,19,75.2,0.069,0.271,0.237,97841.47001
5/20/2017 20:50,18.94,76,0.07,0.073,0.152,97523.81087
5/20/2017 21:00,18.86,76.6,0.07,0.066,0.085,97078.65214
5/20/2017 21:10,18.82,77,0.068,0.059,0.096,96880.47493
5/20/2017 21:20,18.74,77.4,0.069,0.073,0.104,96388.45052
5/20/2017 21:30,18.7,77.8,0.069,0.055,0.085,95930.05229
5/20/2017 21:40,18.68,78.2,0.069,0.08,0.074,95424.83711
5/20/2017 21:50,18.63,78.7,0.07,0.059,0.13,94587.25126
5/20/2017 22:00,18.58,79.3,0.07,0.066,0.119,94162.5257
5/20/2017 22:10,18.5,79.3,0.068,0.033,0.119,93067.15669
5/20/2017 22:20,18.45,79.5,0.068,0.066,0.115,91554.1379
5/20/2017 22:30,18.39,79.6,0.068,0.051,0.148,89983.08544
5/20/2017 22:40,18.36,79.6,0.068,0.022,0.141,88354.32649
5/20/2017 22:50,18.31,79.5,0.07,0.055,0.1,86594.81922
5/20/2017 23:00,18.29,79.1,0.067,0.048,0.156,84638.90321
5/20/2017 23:10,18.3,78.7,0.067,0.051,0.159,83382.49465
5/20/2017 23:20,18.31,78.6,0.07,0.069,0.145,81410.27014
5/20/2017 23:30,18.29,79,0.065,0.073,0.093,80560.10182
5/20/2017 23:40,18.26,79.3,0.068,0.051,0.104,79189.83589
5/20/2017 23:50,18.23,79.7,0.068,0.051,0.137,77047.21708
5/21/2017 0:00,18.2,80.2,0.068,0.066,0.111,73795.79994
5/21/2017 0:10,18.14,80.7,0.069,0.051,0.107,70145.39093
5/21/2017 0:20,18.12,81.2,0.066,0.059,0.089,68512.5482
5/21/2017 0:30,18.05,81.6,0.066,0.055,0.093,66717.10938
5/21/2017 0:40,18.01,81.9,0.068,0.051,0.152,64799.82778
5/21/2017 0:50,17.98,82.2,0.069,0.077,0.115,62490.51673
5/21/2017 1:00,17.93,82.3,0.07,0.069,0.141,59872.4382
5/21/2017 1:10,17.9,82.4,0.07,0.055,0.107,59024.32976
5/21/2017 1:20,17.85,82.4,0.071,0.077,0.104,59583.75064
5/21/2017 1:30,17.82,82.4,0.071,0.062,0.093,59841.28849
5/21/2017 1:40,17.79,82.4,0.071,0.048,0.193,59042.45473
5/21/2017 1:50,17.75,82.4,0.068,0.055,0.156,58163.75352
5/21/2017 2:00,17.75,82.4,0.069,0.044,0.126,57841.47801
5/21/2017 2:10,17.75,82.3,0.068,0.051,0.089,57247.15421
5/21/2017 2:20,17.75,82,0.069,0.073,0.1,56707.8183
5/21/2017 2:30,17.73,81.8,0.069,0.029,0.104,56150.42095
5/21/2017 2:40,17.67,81.4,0.066,0.051,0.111,55896.30912
5/21/2017 2:50,17.63,81.1,0.065,0.051,0.119,55589.62157
5/21/2017 3:00,17.6,80.7,0.071,0.048,0.141,55720.77579
5/21/2017 3:10,17.56,80.3,0.07,0.026,0.17,55418.51498
5/21/2017 3:20,17.56,80.1,0.068,0.062,0.145,56565.93196
5/21/2017 3:30,17.56,80.2,0.07,0.048,0.13,56855.56702
5/21/2017 3:40,17.52,80.2,0.071,0.073,0.156,56122.77465
5/21/2017 3:50,17.44,80.1,0.071,0.055,0.089,55332.40004
5/21/2017 4:00,17.39,80.1,0.068,0.048,0.137,54862.9798
5/21/2017 4:10,17.24,79.4,0.07,0.069,0.159,54611.51365
5/21/2017 4:20,17.32,78.5,0.069,0.059,0.119,53955.12787
5/21/2017 4:30,17.41,77.4,0.069,0.051,0.145,53270.61698
5/21/2017 4:40,17.53,76.5,0.07,0.066,0.152,50905.47642
5/21/2017 4:50,17.63,77.4,0.068,0.044,0.145,48451.51135
5/21/2017 5:00,17.67,78.5,0.07,0.048,0.159,46047.48453
5/21/2017 5:10,17.67,79,0.071,0.048,0.126,43990.3909
5/21/2017 5:20,17.64,79.8,0.066,0.073,0.13,42634.27411
5/21/2017 5:30,17.61,80,0.069,0.048,0.148,41230.24033
5/21/2017 5:40,17.63,80,0.071,0.091,0.193,41148.1198
5/21/2017 5:50,17.66,79.9,0.068,0.486,0.448,40859.02239
5/21/2017 6:00,17.7,79.5,0.065,2.103,1.705,41553.89434
5/21/2017 6:10,17.71,79,0.071,4.327,3.547,41886.34709
5/21/2017 6:20,17.79,79.5,0.069,8.15,6.92,42327.2024
5/21/2017 6:30,17.75,79.9,0.068,18.24,15.59,42530.59659
5/21/2017 6:40,17.71,80,0.068,31.1,27.59,42856.42574
5/21/2017 6:50,17.82,79.9,0.069,50.96,45.6,42948.82619
5/21/2017 7:00,17.73,79,0.071,39.17,33.79,43692.75076
5/21/2017 7:10,17.78,77.5,0.07,53.74,46.83,44071.51261
5/21/2017 7:20,17.95,75.5,0.07,141.2,130.9,44632.65249
5/21/2017 7:30,18.25,74.2,0.071,136.1,126.3,45739.80396
5/21/2017 7:40,18.47,74.5,0.07,227,214,46290.51982
5/21/2017 7:50,18.51,73.8,0.069,278.2,264.6,47294.19411
5/21/2017 8:00,18.82,72.1,0.07,307.2,292.9,48865.70552
5/21/2017 8:10,18.93,70.8,0.072,292.2,278,50119.18916
5/21/2017 8:20,18.99,70.2,0.072,314.8,296.6,51266.77181
5/21/2017 8:30,19.33,70.5,0.068,225.4,201.7,52437.18387
5/21/2017 8:40,19.15,73.8,0.07,176,155.4,54069.98856
5/21/2017 8:50,19.06,74.4,0.07,287.7,261.6,55137.6273
5/21/2017 9:00,19.05,74.7,0.068,287.1,265.9,55851.63918
5/21/2017 9:10,19.17,74.4,0.071,563.2,545.1,57186.75969
5/21/2017 9:20,19.42,71.9,0.072,419,390.2,58427.97625
5/21/2017 9:30,19.42,70.8,0.071,249.8,214.2,59777.9417
5/21/2017 9:40,19.49,71.3,0.07,549.1,520.6,61394.87507
5/21/2017 9:50,19.8,70.4,0.071,510,460.8,62763.03951
5/21/2017 10:00,19.76,69.6,0.068,480.9,375.6,63720.38558
5/21/2017 10:10,19.75,69.9,0.072,611.4,296.7,65618.40038
5/21/2017 10:20,20.04,69,0.068,636.5,195,65864.21629
5/21/2017 10:30,20.14,67,0.069,781,144.3,66241.85825
5/21/2017 10:40,20.19,66.13,0.073,368.8,194.4,66519.70576
5/21/2017 10:50,20.31,67.33,0.069,766,169.2,67546.71974
5/21/2017 11:00,20.52,63.76,0.071,823,113.2,68034.15514
5/21/2017 11:10,20.49,62.73,0.072,818,106.2,68305.84718
5/21/2017 11:20,20.69,62.46,0.071,834,115.1,68944.06959
5/21/2017 11:30,20.74,61.09,0.07,843,114.6,69043.67176
5/21/2017 11:40,20.93,59.52,0.071,760,117.7,69041.4584
5/21/2017 11:50,21.14,58.36,0.071,893,88.9,69546.17735
5/21/2017 12:00,21.14,57.56,0.072,865,88.7,69902.56947
5/21/2017 12:10,21.06,60.36,0.071,910,86.2,70033.5108
5/21/2017 12:20,21.04,60.43,0.071,914,89.1,70959.35616
5/21/2017 12:30,21.12,61.49,0.068,927,95.1,70912.45225
5/21/2017 12:40,21.03,63.6,0.072,949,114.7,70733.12918
5/21/2017 12:50,21.14,63.36,0.068,931,110,70647.36712
5/21/2017 13:00,21.08,63.76,0.07,945,119.3,70789.58572
5/21/2017 13:10,20.89,65.43,0.07,961,136,70789.63126
5/21/2017 13:20,20.88,65.87,0.069,958,118.9,71164.13372
5/21/2017 13:30,20.97,64.83,0.073,953,116.3,70844.57024
5/21/2017 13:40,21,65.2,0.071,937,108,70739.31202
5/21/2017 13:50,21.07,64.8,0.07,942,124.1,70332.6818
5/21/2017 14:00,21.13,63.8,0.07,918,110.2,69751.19665
5/21/2017 14:10,21.3,62.6,0.072,918,112.6,69982.66629
5/21/2017 14:20,21.31,63.43,0.068,899,102.5,69301.88386
5/21/2017 14:30,21.14,63.46,0.072,884,94.8,68808.25571
5/21/2017 14:40,21.34,62.33,0.073,872,99.2,68879.97882
5/21/2017 14:50,21.27,61.73,0.071,856,97.5,68329.88176
5/21/2017 15:00,21.06,62.43,0.067,838,93.7,68575.47897
5/21/2017 15:10,20.78,62.46,0.067,820,91.9,68318.53911
5/21/2017 15:20,20.8,62.96,0.071,801,91.8,67929.34742
5/21/2017 15:30,20.76,61.53,0.072,782,89.6,67978.67345
5/21/2017 15:40,20.83,61.63,0.074,750,78.9,67963.12859
5/21/2017 15:50,20.82,61.02,0.069,730,82,68106.26823
5/21/2017 16:00,20.68,60.56,0.069,705,83.3,67381.9251
5/21/2017 16:10,20.89,60.79,0.069,677.8,81.1,66884.28193
5/21/2017 16:20,20.91,61.19,0.072,665.9,90.1,66474.63817
5/21/2017 16:30,20.88,59.36,0.07,641.1,91.7,66287.48221
5/21/2017 16:40,20.82,60.26,0.07,611,89.5,66066.90791
5/21/2017 16:50,20.81,60.26,0.071,569.4,69.92,65986.10274
5/21/2017 17:00,20.81,60.46,0.071,538.9,67.46,65661.14255
5/21/2017 17:10,20.9,60.02,0.071,508.1,66.58,65876.2555
5/21/2017 17:20,20.81,59.16,0.07,477.6,61.44,65528.2579
5/21/2017 17:30,20.75,58.79,0.071,446.1,59.44,65355.12103
5/21/2017 17:40,20.76,57.79,0.071,414.4,59.54,65273.33593
5/21/2017 17:50,20.68,57.96,0.07,380,55.16,65496.70171
5/21/2017 18:00,20.62,56.96,0.073,346.6,51.77,65311.9604
5/21/2017 18:10,20.67,57.42,0.07,313.7,50.29,65867.84188
5/21/2017 18:20,20.51,58.05,0.073,282,52.64,66364.68486
5/21/2017 18:30,20.35,57.52,0.07,251.8,83.4,67290.36212
5/21/2017 18:40,20.11,58.39,0.073,219.6,158.9,68400.98029
5/21/2017 18:50,20.03,58.19,0.072,189,189.6,70913.67484
5/21/2017 19:00,19.97,57.72,0.071,159.8,167.9,73731.41346
5/21/2017 19:10,19.88,57.65,0.071,133.1,140.8,77143.18092
5/21/2017 19:20,19.79,57.82,0.07,106.4,112.5,81513.00017
5/21/2017 19:30,19.69,58.92,0.073,82.6,87.1,88665.74321
5/21/2017 19:40,19.62,59.22,0.069,61.03,63.82,91588.16774
5/21/2017 19:50,19.5,60.06,0.071,41.51,42.8,93414.81399
5/21/2017 20:00,19.34,61.92,0.073,23.1,21.59,95133.14049
5/21/2017 20:10,19.16,63.83,0.073,9.83,8.42,95423.47303
5/21/2017 20:20,19,64.36,0.078,4.196,3.555,95185.71039
5/21/2017 20:30,18.9,64.86,0.072,1.332,1.142,95489.56578
5/21/2017 20:40,18.8,65.79,0.073,0.296,0.245,95395.55501
5/21/2017 20:50,18.69,66.63,0.072,0.11,0.145,95649.37862
5/21/2017 21:00,18.59,66.96,0.07,0.106,0.074,95865.93623
5/21/2017 21:10,18.53,67.36,0.069,0.055,0.1,95965.88884
5/21/2017 21:20,18.44,67.7,0.072,0.077,0.063,95673.43737
5/21/2017 21:30,18.44,68.8,0.072,0.066,0.059,95288.31542
5/21/2017 21:40,18.38,70.4,0.071,0.051,0.096,94441.78338
5/21/2017 21:50,18.29,71.5,0.07,0.055,0.093,93925.75569
5/21/2017 22:00,18.2,72.1,0.071,0.062,0.1,92963.37741
5/21/2017 22:10,18.11,72.4,0.071,0.018,0.096,91874.35691
5/21/2017 22:20,18.01,72.7,0.071,0.048,0.096,90655.47597
5/21/2017 22:30,17.97,73.1,0.07,0.059,0.1,89286.57431
5/21/2017 22:40,17.94,73.8,0.069,0.044,0.078,87600.64146
5/21/2017 22:50,17.92,74.4,0.07,0.066,0.089,85361.42486
5/21/2017 23:00,17.9,74.7,0.07,0.048,0.137,82875.39669
5/21/2017 23:10,17.91,74.8,0.069,0.051,0.115,81605.70703
5/21/2017 23:20,17.91,74.7,0.07,0.062,0.096,79048.69296
5/21/2017 23:30,17.88,74.8,0.072,0.066,0.093,76611.56675
5/21/2017 23:40,17.86,74.9,0.07,0.037,0.096,74397.3648
5/21/2017 23:50,17.86,75.1,0.069,0.037,0.115,72656.31157
5/22/2017 0:00,17.8,75.6,0.067,0.033,0.122,71211.36615
5/22/2017 0:10,17.77,75.7,0.069,0.07,0.108,69277.04366
5/22/2017 0:20,17.76,75.8,0.069,0.04,0.126,67870.18599
5/22/2017 0:30,17.7,76.5,0.071,0.055,0.108,66166.43194
5/22/2017 0:40,17.62,77,0.069,0.055,0.126,64310.90182
5/22/2017 0:50,17.57,77.3,0.064,0.07,0.115,62936.45766
5/22/2017 1:00,17.58,77.4,0.066,0.059,0.107,61639.24519
5/22/2017 1:10,17.68,77.1,0.069,0.033,0.122,60525.88522
5/22/2017 1:20,17.78,76.5,0.068,0.073,0.133,59819.46765
5/22/2017 1:30,17.82,76.5,0.07,0.044,0.063,58514.49428
5/22/2017 1:40,17.79,76.9,0.07,0.048,0.119,57874.17863
5/22/2017 1:50,17.72,77.3,0.067,0.048,0.1,57114.251
5/22/2017 2:00,17.66,77.7,0.07,0.088,0.107,56820.25631
5/22/2017 2:10,17.57,78.2,0.067,0.055,0.104,56432.49691
5/22/2017 2:20,17.49,79.1,0.069,0.062,0.1,56432.35281
5/22/2017 2:30,17.49,79.1,0.065,0.059,0.074,55667.31014
5/22/2017 2:40,17.53,79,0.067,0.051,0.093,55477.57634
5/22/2017 2:50,17.47,79.1,0.065,0.048,0.133,55566.52756
5/22/2017 3:00,17.39,79.6,0.065,0.044,0.111,55841.94301
5/22/2017 3:10,17.31,80.1,0.068,0.055,0.152,55771.61731
5/22/2017 3:20,17.27,80.3,0.07,0.055,0.152,56866.24909
5/22/2017 3:30,17.23,80.6,0.072,0.055,0.152,57319.15037
5/22/2017 3:40,17.17,80.8,0.07,0.04,0.141,56345.97946
5/22/2017 3:50,17.17,80.8,0.067,0.091,0.104,55527.62799
5/22/2017 4:00,17.2,80.8,0.07,0.073,0.052,54985.40689
5/22/2017 4:10,17.25,80.8,0.07,0.051,0.163,54084.61181
5/22/2017 4:20,17.35,80.7,0.071,0.055,0.126,53955.77945
5/22/2017 4:30,17.41,80.7,0.072,0.051,0.133,53306.61281
5/22/2017 4:40,17.43,80.8,0.072,0.07,0.104,51426.33804
5/22/2017 4:50,17.51,80.6,0.072,0.07,0.137,49579.12033
5/22/2017 5:00,17.54,80.5,0.071,0.08,0.1,47002.24244
5/22/2017 5:10,17.6,80.6,0.071,0.048,0.145,44762.08322
5/22/2017 5:20,17.72,80.4,0.071,0.073,0.141,43532.26647
5/22/2017 5:30,17.72,80.1,0.068,0.044,0.089,42929.54404
5/22/2017 5:40,17.7,79.8,0.069,0.055,0.122,42701.95861
5/22/2017 5:50,17.69,79.1,0.069,0.311,0.363,42878.12233
5/22/2017 6:00,17.63,79.2,0.065,1.61,1.257,43842.91522
5/22/2017 6:10,17.66,79.3,0.066,4.079,3.351,44471.4973
5/22/2017 6:20,17.75,79.1,0.067,11.6,9.56,45217.50856
5/22/2017 6:30,17.8,78.7,0.07,24.32,19.97,45930.98373
5/22/2017 6:40,17.87,78.3,0.071,33.41,27.68,47057.78297
5/22/2017 6:50,17.92,78.2,0.071,52,44.49,48378.5274
5/22/2017 7:00,18.01,78.5,0.069,68.48,59.58,49954.91866
5/22/2017 7:10,18.06,78.4,0.069,112,96.7,51229.08471
5/22/2017 7:20,18.15,78.3,0.069,116.5,102.7,52583.32697
5/22/2017 7:30,18.28,78.2,0.069,181.9,166.6,53275.29387
5/22/2017 7:40,18.35,77.6,0.067,243.8,222.7,53507.24643
5/22/2017 7:50,18.49,76.4,0.07,262.2,236.7,54148.73912
5/22/2017 8:00,18.68,74.1,0.069,341.4,308.9,55607.15193
5/22/2017 8:10,18.72,71.2,0.071,213.5,187.5,57436.60297
5/22/2017 8:20,18.92,69.57,0.07,349.2,322.1,59166.12221
5/22/2017 8:30,19.16,69.17,0.069,403.4,371.6,60535.41985
5/22/2017 8:40,19.18,68.9,0.07,411.4,375.1,61529.81323
5/22/2017 8:50,19.32,68.47,0.072,526,493,61973.22223
5/22/2017 9:00,19.4,68.03,0.073,492,440,63555.30009
5/22/2017 9:10,19.24,68.64,0.072,380.6,331.7,64421.9885
5/22/2017 9:20,19.41,68.2,0.072,398.9,338,66504.5368
5/22/2017 9:30,19.39,67,0.072,197.8,161.8,67780.48294
5/22/2017 9:40,19.36,65.97,0.069,400.7,348.4,68807.1375
5/22/2017 9:50,19.73,65.03,0.071,657.4,599.5,69528.05537
5/22/2017 10:00,19.95,63.63,0.071,684.3,579.8,69885.00256
5/22/2017 10:10,19.95,62.5,0.072,692.3,374.8,71329.1064
5/22/2017 10:20,20.09,62.43,0.071,717,190.2,72152.7187
5/22/2017 10:30,20.31,61.96,0.072,744,138,73549.35119
5/22/2017 10:40,20.3,59.76,0.07,745,146.3,73573.49689
5/22/2017 10:50,20.36,60.69,0.072,582.8,170.5,75144.27107
5/22/2017 11:00,20.18,60.86,0.073,612,210.9,75633.00364
5/22/2017 11:10,20.23,59.99,0.072,762,200.3,76325.57941
5/22/2017 11:20,20.27,60.13,0.07,772,135.2,76615.38837
5/22/2017 11:30,20.49,59.99,0.072,848,124.2,76852.25057
5/22/2017 11:40,20.43,61.93,0.072,868,129.3,77381.13603
5/22/2017 11:50,20.51,60.96,0.07,878,132,77658.68539
5/22/2017 12:00,20.52,60.43,0.073,893,140.3,78241.1628
5/22/2017 12:10,20.61,60.23,0.07,902,145.4,77802.40073
5/22/2017 12:20,21.03,58.36,0.071,885,160.5,78295.99329
5/22/2017 12:30,21.05,58.59,0.07,886,159.9,78698.30359
5/22/2017 12:40,21.07,60.09,0.07,908,209.4,79191.78839
5/22/2017 12:50,21.2,61.93,0.069,817,262.4,78669.26886
5/22/2017 13:00,21.03,62.03,0.071,1034,254.7,78866.52912
5/22/2017 13:10,21.23,62,0.072,891,291.7,79032.26883
5/22/2017 13:20,21.17,62.06,0.073,970,308.9,79183.18588
5/22/2017 13:30,21.38,60.76,0.071,630.6,317.6,78713.50965
5/22/2017 13:40,21.08,62.73,0.07,783,302.2,79105.31141
5/22/2017 13:50,20.94,64.43,0.069,590.2,362.4,78131.15141
5/22/2017 14:00,20.86,64.33,0.071,515,360,78455.71319
5/22/2017 14:10,20.76,64.4,0.072,477.4,357.9,78611.97483
5/22/2017 14:20,20.89,63.53,0.071,632.9,357.9,78116.72644
5/22/2017 14:30,20.93,64.23,0.07,776,367.9,77717.00803
5/22/2017 14:40,20.85,63.53,0.072,704,342.3,78076.25215
5/22/2017 14:50,20.88,63.66,0.071,566.8,322.9,78005.99187
5/22/2017 15:00,20.91,64.63,0.071,572.3,310.7,77878.35324
5/22/2017 15:10,20.61,66.03,0.072,697.8,325.1,77917.7912
5/22/2017 15:20,20.74,66.57,0.073,658.4,306.8,77123.49023
5/22/2017 15:30,20.29,68.07,0.072,299.9,234.9,77125.22479
5/22/2017 15:40,20.23,68.7,0.072,292.4,215.5,77094.86308
5/22/2017 15:50,20.08,69,0.069,195.6,157,76473.49191
5/22/2017 16:00,19.94,69.77,0.069,309.7,211.2,76746.77684
5/22/2017 16:10,20.1,69.67,0.072,271.9,198.5,76324.1089
5/22/2017 16:20,19.81,70.7,0.071,186.2,135.9,75811.53627
5/22/2017 16:30,19.66,70.9,0.068,179.4,137.3,75660.60178
5/22/2017 16:40,19.75,71.2,0.069,101.6,82.7,75459.24368
5/22/2017 16:50,19.64,72.5,0.069,79.9,64.91,75186.50296
5/22/2017 17:00,19.47,75.5,0.069,91.7,70.5,74185.4082
5/22/2017 17:10,19.14,78.4,0.071,68.43,55.98,74034.38097
5/22/2017 17:20,18.95,80,0.068,82.6,63.67,73987.96822
5/22/2017 17:30,18.83,80.8,0.068,101.3,74.8,74496.79419
5/22/2017 17:40,18.8,81,0.069,42.68,34.05,74434.09936
5/22/2017 17:50,18.7,80.7,0.068,48.03,37.47,74279.62193
5/22/2017 18:00,18.62,80.6,0.07,88.4,67.4,74487.53147
5/22/2017 18:10,18.74,79.9,0.069,74,57.01,75262.17062
5/22/2017 18:20,18.77,79.5,0.069,41.3,33.48,75552.88752
5/22/2017 18:30,18.78,78.5,0.075,32.6,26.37,76574.36895
5/22/2017 18:40,18.74,77.8,0.07,29.45,23.49,77434.95568
5/22/2017 18:50,18.71,78.7,0.068,28,22.59,78411.8575
5/22/2017 19:00,18.65,79.9,0.07,28.27,22.37,80146.61939
5/22/2017 19:10,18.54,80.4,0.07,32.28,25.14,83629.94261
5/22/2017 19:20,18.42,80.4,0.069,29.98,23.34,88219.63044
5/22/2017 19:30,18.36,79.9,0.068,11.39,9.54,95864.37314
5/22/2017 19:40,18.51,79.9,0.068,12.72,11.08,98957.79071
5/22/2017 19:50,18.31,79.8,0.068,9.26,7.26,100278.888
5/22/2017 20:00,18.26,79.4,0.073,3.508,2.621,100668.8484
5/22/2017 20:10,18.34,79.5,0.071,3.106,2.313,102351.9665
5/22/2017 20:20,18.45,80,0.07,3.559,2.695,102434.4135
5/22/2017 20:30,18.36,80.2,0.07,0.567,0.452,102289.6403
5/22/2017 20:40,18.25,78.6,0.069,0.113,0.152,101778.051
5/22/2017 20:50,18.39,76,0.071,0.059,0.137,101564.9542
5/22/2017 21:00,18.37,74.5,0.068,0.044,0.093,101233.4136
5/22/2017 21:10,18.41,73.6,0.071,0.044,0.148,100702.9749
5/22/2017 21:20,18.44,73.6,0.071,0.062,0.093,100129.2127
5/22/2017 21:30,18.48,74.1,0.07,0.066,0.085,99687.18273
5/22/2017 21:40,18.48,75.5,0.069,0.055,0.126,98579.43232
5/22/2017 21:50,18.44,76.8,0.069,0.04,0.148,98132.72549
5/22/2017 22:00,18.33,76.9,0.069,0.048,0.089,96592.11081
5/22/2017 22:10,18.28,77.3,0.069,0.073,0.07,94869.01053
5/22/2017 22:20,18.21,77.7,0.07,0.059,0.096,93912.85725
5/22/2017 22:30,18.32,77.8,0.069,0.055,0.1,91888.88777
5/22/2017 22:40,18.31,78.2,0.069,0.069,0.078,89812.62593
5/22/2017 22:50,18.32,79,0.069,0.048,0.104,87054.1445
5/22/2017 23:00,18.2,79.9,0.07,0.048,0.111,84901.62432
5/22/2017 23:10,18.09,80.6,0.072,0.048,0.126,82787.26235
5/22/2017 23:20,18.09,81.3,0.067,0.059,0.133,80105.70173
5/22/2017 23:30,18.1,82.3,0.072,0.044,0.111,77595.7846
5/22/2017 23:40,18.1,82.7,0.068,0.033,0.096,75793.12082
5/22/2017 23:50,18.07,83,0.066,0.048,0.159,74037.52175
5/23/2017 0:00,18,83.1,0.066,0.051,0.115,72052.10308
5/23/2017 0:10,17.95,83.1,0.066,0.066,0.1,70039.49536
5/23/2017 0:20,17.97,83.1,0.066,0.029,0.196,68843.83664
5/23/2017 0:30,17.98,83.5,0.068,0.059,0.096,67593.46923
5/23/2017 0:40,17.94,84.1,0.072,0.059,0.126,66196.14844
5/23/2017 0:50,17.94,84.7,0.066,0.048,0.122,65092.15874
5/23/2017 1:00,17.82,85,0.064,0.037,0.119,63647.47754
5/23/2017 1:10,17.53,85,0.065,0.059,0.163,62630.8544
5/23/2017 1:20,16.91,84.8,0.068,0.029,0.141,61670.46499
5/23/2017 1:30,16.34,82.4,0.07,0.059,0.137,60940.24635
5/23/2017 1:40,16.45,81.8,0.067,0.029,0.122,60202.56176
5/23/2017 1:50,16.25,80.5,0.07,0.037,0.137,59974.24567
5/23/2017 2:00,16.24,80.9,0.069,0.051,0.104,59065.86865
5/23/2017 2:10,15.83,80.2,0.067,0.044,0.137,58641.94738
5/23/2017 2:20,15.76,80.2,0.066,0.04,0.119,57849.92105
5/23/2017 2:30,15.54,81.4,0.071,0.048,0.145,56917.38426
5/23/2017 2:40,15.59,82.5,0.069,0.04,0.156,56702.90585
5/23/2017 2:50,15.52,84,0.071,0.033,0.178,56503.40823
5/23/2017 3:00,15.49,85.4,0.07,0.029,0.159,56858.60174
5/23/2017 3:10,15.54,85.6,0.069,0.059,0.163,57173.5513
5/23/2017 3:20,15.44,86.3,0.07,0.048,0.133,58840.69128
5/23/2017 3:30,15.41,87,0.072,0.026,0.126,58740.19447
5/23/2017 3:40,15.35,87.2,0.073,0.033,0.189,57313.92927
5/23/2017 3:50,15.18,87.4,0.066,0.048,0.167,56983.94175
5/23/2017 4:00,15.09,87.7,0.068,0.029,0.167,56423.82656
